Ticket ID,Ticket Type,Ticket Priority,Ticket Status,Ticket Channel,Cluster,Country,Average_First_Response_Minutes,Customer Satisfaction Rating
3844,Product inquiry,Critical,Closed,Phone,Peripheral compatibility,Germany,30,3.0
3845,Cancellation request,Medium,Closed,Email,Peripheral compatibility,Germany,30,3.0
3846,Refund request,Medium,Open,Phone,Cancellation request,Other,30,0.0
3847,Cancellation request,High,Open,Chat,Refund request,UK,30,0.0
3848,Technical issue,Critical,Closed,Email,Hardware issue,Other,30,3.0
3849,Product inquiry,High,Open,Phone,Peripheral compatibility,Germany,30,0.0
3850,Cancellation request,Low,Pending Customer Response,Chat,Product compatibility,Other,30,0.0
3851,Cancellation request,Critical,Pending Customer Response,Email,Delivery problem,Other,30,0.0
3852,Refund request,High,Closed,Email,Network problem,India,30,4.0
3853,Product inquiry,Medium,Pending Customer Response,Chat,Network problem,India,30,0.0
3854,Product inquiry,Low,Closed,Chat,Refund request,UK,30,2.0
3855,Billing inquiry,Critical,Open,Chat,Product setup,USA,30,0.0
3856,Refund request,Critical,Open,Chat,Hardware issue,Other,30,0.0
3857,Refund request,Medium,Open,Chat,Network problem,India,30,0.0
3858,Cancellation request,High,Pending Customer Response,Social media,Product compatibility,Other,30,0.0
3859,Cancellation request,Medium,Closed,Email,Installation support,USA,30,3.0
3860,Refund request,High,Closed,Email,Refund request,UK,30,2.0
3861,Product inquiry,Critical,Closed,Social media,Cancellation request,Other,30,2.0
3862,Cancellation request,Medium,Open,Phone,Refund request,UK,30,0.0
3863,Refund request,Critical,Closed,Phone,Peripheral compatibility,Germany,30,2.0
3864,Technical issue,Low,Closed,Social media,Hardware issue,Other,30,2.0
3865,Billing inquiry,Critical,Open,Email,Product compatibility,Other,30,0.0
3866,Refund request,High,Pending Customer Response,Phone,Product compatibility,Other,30,0.0
3867,Cancellation request,Low,Closed,Social media,Peripheral compatibility,Germany,30,2.0
3868,Billing inquiry,Medium,Closed,Phone,Product setup,USA,30,4.0
3869,Refund request,High,Open,Social media,Data loss,Germany,30,0.0
3870,Product inquiry,Low,Pending Customer Response,Email,Payment issue,UK,30,0.0
3871,Billing inquiry,Critical,Closed,Chat,Payment issue,UK,30,5.0
3872,Cancellation request,Low,Open,Phone,Display issue,Other,30,0.0
3873,Billing inquiry,Medium,Closed,Email,Product recommendation,Other,30,2.0
3874,Billing inquiry,Low,Open,Email,Hardware issue,Other,30,0.0
3875,Billing inquiry,Low,Closed,Email,Data loss,Germany,30,4.0
3876,Technical issue,Low,Open,Social media,Software bug,Other,30,0.0
3877,Product inquiry,Critical,Closed,Email,Data loss,Germany,30,1.0
3878,Product inquiry,Critical,Open,Chat,Product compatibility,Other,30,0.0
3879,Product inquiry,Critical,Pending Customer Response,Phone,Payment issue,UK,30,0.0
3880,Refund request,Critical,Open,Chat,Product compatibility,Other,30,0.0
3881,Product inquiry,Low,Open,Phone,Payment issue,UK,30,0.0
3882,Refund request,High,Closed,Chat,Delivery problem,Other,30,5.0
3883,Cancellation request,Low,Pending Customer Response,Social media,Cancellation request,Other,30,0.0
3884,Cancellation request,Medium,Open,Phone,Cancellation request,Other,30,0.0
3885,Product inquiry,High,Pending Customer Response,Social media,Data loss,Germany,30,0.0
3886,Cancellation request,Medium,Open,Email,Peripheral compatibility,Germany,30,0.0
3887,Cancellation request,Low,Open,Social media,Refund request,UK,30,0.0
3888,Refund request,Low,Closed,Email,Hardware issue,Other,30,2.0
3889,Product inquiry,Critical,Closed,Phone,Hardware issue,Other,30,4.0
3890,Billing inquiry,Medium,Closed,Email,Delivery problem,Other,30,1.0
3891,Product inquiry,High,Pending Customer Response,Email,Battery life,Japan,30,0.0
3892,Refund request,Medium,Closed,Email,Software bug,Other,30,1.0
3893,Technical issue,Critical,Pending Customer Response,Social media,Delivery problem,Other,30,0.0
3894,Refund request,Critical,Closed,Email,Product recommendation,Other,30,4.0
3895,Billing inquiry,Critical,Open,Phone,Hardware issue,Other,30,0.0
3896,Product inquiry,High,Closed,Email,Cancellation request,Other,30,4.0
3897,Billing inquiry,High,Open,Email,Product compatibility,Other,30,0.0
3898,Technical issue,Medium,Closed,Social media,Product compatibility,Other,30,1.0
3899,Technical issue,Low,Pending Customer Response,Phone,Hardware issue,Other,30,0.0
3900,Product inquiry,High,Pending Customer Response,Phone,Refund request,UK,30,0.0
3901,Product inquiry,Medium,Open,Social media,Payment issue,UK,30,0.0
3902,Refund request,High,Pending Customer Response,Email,Hardware issue,Other,30,0.0
3903,Refund request,Critical,Open,Phone,Battery life,Japan,30,0.0
3904,Technical issue,Critical,Closed,Email,Delivery problem,Other,30,1.0
3905,Cancellation request,Critical,Pending Customer Response,Chat,Data loss,Germany,30,0.0
3906,Product inquiry,Critical,Closed,Email,Cancellation request,Other,30,4.0
3907,Technical issue,Critical,Closed,Social media,Product compatibility,Other,30,5.0
3908,Product inquiry,High,Open,Chat,Account access,UK,30,0.0
3909,Technical issue,High,Closed,Social media,Data loss,Germany,30,1.0
3910,Refund request,High,Closed,Social media,Installation support,USA,30,1.0
3911,Billing inquiry,Critical,Closed,Chat,Refund request,UK,30,5.0
3912,Product inquiry,Low,Open,Chat,Refund request,UK,30,0.0
3913,Product inquiry,High,Closed,Email,Product compatibility,Other,30,5.0
3914,Technical issue,High,Closed,Social media,Network problem,India,30,3.0
3915,Billing inquiry,High,Pending Customer Response,Social media,Product recommendation,Other,30,0.0
3916,Product inquiry,Low,Open,Phone,Software bug,Other,30,0.0
3917,Technical issue,Critical,Closed,Email,Refund request,UK,30,4.0
3918,Refund request,Medium,Closed,Chat,Installation support,USA,30,1.0
3919,Cancellation request,High,Open,Chat,Refund request,UK,30,0.0
3920,Billing inquiry,Medium,Closed,Phone,Cancellation request,Other,30,3.0
3921,Cancellation request,Medium,Open,Social media,Display issue,Other,30,0.0
3922,Product inquiry,Medium,Pending Customer Response,Chat,Product compatibility,Other,30,0.0
3923,Cancellation request,Low,Pending Customer Response,Phone,Payment issue,UK,30,0.0
3924,Product inquiry,Medium,Open,Phone,Network problem,India,30,0.0
3925,Cancellation request,Medium,Pending Customer Response,Social media,Battery life,Japan,30,0.0
3926,Refund request,Low,Pending Customer Response,Chat,Installation support,USA,30,0.0
3927,Technical issue,Critical,Closed,Social media,Peripheral compatibility,Germany,30,3.0
3928,Refund request,Low,Pending Customer Response,Email,Product recommendation,Other,30,0.0
3929,Product inquiry,Low,Pending Customer Response,Chat,Refund request,UK,30,0.0
3930,Billing inquiry,Critical,Open,Email,Hardware issue,Other,30,0.0
3931,Cancellation request,Low,Open,Chat,Delivery problem,Other,30,0.0
3932,Technical issue,High,Closed,Phone,Display issue,Other,30,5.0
3933,Billing inquiry,High,Open,Chat,Data loss,Germany,30,0.0
3934,Technical issue,Medium,Pending Customer Response,Email,Peripheral compatibility,Germany,30,0.0
3935,Cancellation request,Medium,Pending Customer Response,Social media,Product compatibility,Other,30,0.0
3936,Cancellation request,Critical,Pending Customer Response,Social media,Peripheral compatibility,Germany,30,0.0
3937,Product inquiry,High,Pending Customer Response,Social media,Software bug,Other,30,0.0
3938,Product inquiry,Medium,Closed,Chat,Refund request,UK,30,2.0
3939,Cancellation request,High,Open,Phone,Installation support,USA,30,0.0
3940,Refund request,Critical,Closed,Chat,Product recommendation,Other,30,4.0
3941,Refund request,Low,Open,Email,Battery life,Japan,30,0.0
3942,Technical issue,High,Closed,Email,Hardware issue,Other,30,4.0
3943,Billing inquiry,Critical,Pending Customer Response,Email,Delivery problem,Other,30,0.0
3944,Refund request,High,Closed,Social media,Network problem,India,30,4.0
3945,Cancellation request,Critical,Closed,Social media,Battery life,Japan,30,5.0
3946,Product inquiry,High,Closed,Phone,Display issue,Other,30,3.0
3947,Billing inquiry,High,Closed,Social media,Product compatibility,Other,30,5.0
3948,Billing inquiry,Medium,Open,Email,Network problem,India,30,0.0
3949,Refund request,High,Closed,Email,Software bug,Other,30,4.0
3950,Refund request,Critical,Pending Customer Response,Chat,Peripheral compatibility,Germany,30,0.0
3951,Technical issue,Medium,Closed,Phone,Hardware issue,Other,30,4.0
3952,Cancellation request,Medium,Open,Chat,Payment issue,UK,30,0.0
3953,Refund request,Medium,Pending Customer Response,Social media,Battery life,Japan,30,0.0
3954,Refund request,Medium,Open,Phone,Refund request,UK,30,0.0
3955,Refund request,High,Closed,Social media,Payment issue,UK,30,2.0
3956,Billing inquiry,Medium,Pending Customer Response,Social media,Cancellation request,Other,30,0.0
3957,Billing inquiry,High,Open,Chat,Delivery problem,Other,30,0.0
3958,Refund request,High,Closed,Email,Peripheral compatibility,Germany,30,1.0
3959,Cancellation request,Low,Open,Chat,Delivery problem,Other,30,0.0
3960,Product inquiry,Critical,Open,Phone,Product setup,USA,30,0.0
3961,Cancellation request,Critical,Closed,Social media,Display issue,Other,30,2.0
3962,Technical issue,Medium,Open,Social media,Software bug,Other,30,0.0
3963,Technical issue,Low,Open,Social media,Cancellation request,Other,30,0.0
3964,Billing inquiry,Critical,Open,Phone,Product recommendation,Other,30,0.0
3965,Billing inquiry,Low,Pending Customer Response,Social media,Payment issue,UK,30,0.0
3966,Refund request,High,Closed,Phone,Payment issue,UK,30,5.0
3967,Refund request,Critical,Closed,Phone,Product compatibility,Other,30,2.0
3968,Product inquiry,Medium,Closed,Chat,Product setup,USA,30,3.0
3969,Technical issue,Medium,Closed,Email,Network problem,India,30,2.0
3970,Cancellation request,Critical,Closed,Chat,Data loss,Germany,30,1.0
3971,Billing inquiry,Medium,Pending Customer Response,Chat,Battery life,Japan,30,0.0
3972,Billing inquiry,Medium,Open,Phone,Software bug,Other,30,0.0
3973,Refund request,Critical,Open,Social media,Product setup,USA,30,0.0
3974,Cancellation request,Critical,Open,Chat,Hardware issue,Other,30,0.0
3975,Product inquiry,High,Pending Customer Response,Chat,Refund request,UK,30,0.0
3976,Billing inquiry,Medium,Closed,Social media,Product compatibility,Other,30,2.0
3977,Refund request,Medium,Closed,Phone,Product recommendation,Other,30,2.0
3978,Refund request,High,Open,Phone,Product setup,USA,30,0.0
3979,Billing inquiry,Critical,Open,Email,Hardware issue,Other,30,0.0
3980,Refund request,High,Closed,Social media,Product setup,USA,30,3.0
3981,Cancellation request,High,Closed,Chat,Hardware issue,Other,30,3.0
3982,Technical issue,Medium,Pending Customer Response,Phone,Payment issue,UK,30,0.0
3983,Billing inquiry,Critical,Pending Customer Response,Email,Product setup,USA,30,0.0
3984,Technical issue,Critical,Open,Social media,Product compatibility,Other,30,0.0
3985,Product inquiry,Critical,Closed,Email,Refund request,UK,30,4.0
3986,Product inquiry,High,Open,Email,Hardware issue,Other,30,0.0
3987,Refund request,Low,Open,Chat,Software bug,Other,30,0.0
3988,Refund request,Critical,Closed,Social media,Cancellation request,Other,30,5.0
3989,Billing inquiry,Medium,Open,Phone,Hardware issue,Other,30,0.0
3990,Product inquiry,Critical,Pending Customer Response,Phone,Payment issue,UK,30,0.0
3991,Refund request,High,Pending Customer Response,Social media,Installation support,USA,30,0.0
3992,Billing inquiry,Low,Closed,Social media,Product recommendation,Other,30,1.0
3993,Technical issue,Critical,Closed,Phone,Network problem,India,30,1.0
3994,Refund request,Low,Open,Phone,Product recommendation,Other,30,0.0
3995,Product inquiry,Low,Open,Phone,Refund request,UK,30,0.0
3996,Billing inquiry,Critical,Closed,Chat,Display issue,Other,30,4.0
3997,Product inquiry,Critical,Closed,Chat,Delivery problem,Other,30,5.0
3998,Technical issue,High,Open,Social media,Display issue,Other,30,0.0
3999,Cancellation request,High,Closed,Chat,Delivery problem,Other,30,5.0
4000,Refund request,Low,Pending Customer Response,Social media,Product setup,USA,30,0.0
4001,Refund request,Medium,Closed,Chat,Data loss,Germany,30,4.0
4002,Billing inquiry,Critical,Open,Social media,Refund request,UK,30,0.0
4003,Refund request,Medium,Closed,Phone,Product recommendation,Other,30,5.0
4004,Cancellation request,Critical,Pending Customer Response,Phone,Peripheral compatibility,Germany,30,0.0
4005,Technical issue,Critical,Closed,Email,Product recommendation,Other,30,2.0
4006,Product inquiry,Low,Closed,Phone,Delivery problem,Other,30,3.0
4007,Product inquiry,Medium,Pending Customer Response,Email,Installation support,USA,30,0.0
4008,Billing inquiry,Medium,Pending Customer Response,Phone,Refund request,UK,30,0.0
4009,Cancellation request,Low,Pending Customer Response,Social media,Product setup,USA,30,0.0
4010,Cancellation request,Low,Open,Phone,Display issue,Other,30,0.0
4011,Cancellation request,Medium,Pending Customer Response,Chat,Display issue,Other,30,0.0
4012,Billing inquiry,High,Closed,Phone,Payment issue,UK,30,1.0
4013,Technical issue,Medium,Pending Customer Response,Chat,Product setup,USA,30,0.0
4014,Cancellation request,Critical,Closed,Chat,Account access,UK,30,2.0
4015,Technical issue,Medium,Closed,Email,Delivery problem,Other,30,5.0
4016,Refund request,Critical,Open,Email,Software bug,Other,30,0.0
4017,Billing inquiry,Low,Closed,Chat,Cancellation request,Other,30,3.0
4018,Billing inquiry,Low,Open,Social media,Cancellation request,Other,30,0.0
4019,Billing inquiry,Critical,Open,Social media,Display issue,Other,30,0.0
4020,Product inquiry,High,Closed,Social media,Product recommendation,Other,30,3.0
4021,Technical issue,High,Open,Phone,Hardware issue,Other,30,0.0
4022,Cancellation request,Medium,Open,Social media,Hardware issue,Other,30,0.0
4023,Cancellation request,Critical,Closed,Chat,Software bug,Other,30,4.0
4024,Cancellation request,Critical,Pending Customer Response,Social media,Account access,UK,30,0.0
4025,Cancellation request,Low,Closed,Phone,Data loss,Germany,30,5.0
4026,Billing inquiry,Critical,Pending Customer Response,Phone,Refund request,UK,30,0.0
4027,Refund request,High,Open,Chat,Cancellation request,Other,30,0.0
4028,Refund request,Critical,Open,Social media,Product compatibility,Other,30,0.0
4029,Refund request,Low,Pending Customer Response,Email,Network problem,India,30,0.0
4030,Cancellation request,Medium,Pending Customer Response,Chat,Peripheral compatibility,Germany,30,0.0
4031,Technical issue,Medium,Open,Social media,Software bug,Other,30,0.0
4032,Billing inquiry,High,Pending Customer Response,Social media,Installation support,USA,30,0.0
4033,Product inquiry,High,Closed,Social media,Refund request,UK,30,2.0
4034,Technical issue,Critical,Pending Customer Response,Phone,Cancellation request,Other,30,0.0
4035,Technical issue,Low,Pending Customer Response,Chat,Product compatibility,Other,30,0.0
4036,Technical issue,Medium,Closed,Email,Payment issue,UK,30,5.0
4037,Cancellation request,Medium,Pending Customer Response,Phone,Installation support,USA,30,0.0
4038,Technical issue,Low,Pending Customer Response,Email,Hardware issue,Other,30,0.0
4039,Technical issue,High,Closed,Phone,Network problem,India,30,3.0
4040,Technical issue,Medium,Closed,Social media,Network problem,India,30,1.0
4041,Cancellation request,Critical,Open,Social media,Data loss,Germany,30,0.0
4042,Technical issue,Critical,Closed,Phone,Account access,UK,30,5.0
4043,Billing inquiry,High,Closed,Phone,Hardware issue,Other,30,2.0
4044,Technical issue,Critical,Closed,Chat,Peripheral compatibility,Germany,30,5.0
4045,Billing inquiry,Critical,Open,Phone,Installation support,USA,30,0.0
4046,Refund request,Critical,Open,Chat,Payment issue,UK,30,0.0
4047,Refund request,Low,Pending Customer Response,Chat,Peripheral compatibility,Germany,30,0.0
4048,Technical issue,Critical,Closed,Chat,Installation support,USA,30,4.0
4049,Technical issue,Medium,Closed,Social media,Software bug,Other,30,1.0
